Date,TOD,Number
10/6/97,E,0887
8/17/97,E,7460
1/13/98,E,2112
11/24/97,E,3558
10/5/97,E,7701
8/16/97,E,7553
1/12/98,E,8875
11/23/97,E,7112
10/4/97,E,8121
8/15/97,E,7912
1/11/98,E,1454
11/22/97,E,1349
10/3/97,E,6596
8/14/97,E,6654
1/10/98,E,7398
11/21/97,E,6233
10/2/97,E,0293
8/13/97,E,7676
8/12/97,E,2558
6/23/97,E,3729
5/4/97,E,8044
3/15/97,E,8250
8/11/97,E,0575
6/22/97,E,3911
5/3/97,E,5992
3/14/97,E,2074
8/10/97,E,1965
6/21/97,E,0523
5/2/97,E,6080
3/13/97,E,4225
8/9/97,E,5853
6/20/97,E,9491
5/1/97,E,8359
3/12/97,E,1831
8/8/97,E,0357
6/19/97,E,6978
4/30/97,E,8655
3/11/97,E,2702
8/7/97,E,4304
6/18/97,E,1667
4/29/97,E,3234
3/10/97,E,6715
8/6/97,E,0421
6/17/97,E,6747
4/28/97,E,1875
3/9/97,E,2849
8/5/97,E,0555
6/16/97,E,0204
4/27/97,E,5549
3/8/97,E,2858
8/4/97,E,1170
6/15/97,E,1530
4/26/97,E,1152
3/7/97,E,6422
8/3/97,E,7358
6/14/97,E,7071
4/25/97,E,9541
3/6/97,E,8817
8/2/97,E,4979
6/13/97,E,7282
4/24/97,E,8923
3/5/97,E,0287
8/1/97,E,1228
6/12/97,E,0331
4/23/97,E,5287
3/4/97,E,1264
7/31/97,E,2749
6/11/97,E,6984
4/22/97,E,0832
3/3/97,E,4652
7/30/97,E,9783
6/10/97,E,7897
4/21/97,E,5301
3/2/97,E,5394
7/29/97,E,2938
6/9/97,E,4011
4/20/97,E,9447
3/1/97,E,9853
7/28/97,E,8137
6/8/97,E,5386
4/19/97,E,3972
2/28/97,E,1184
7/27/97,E,3038
6/7/97,E,4476
4/18/97,E,9351
2/27/97,E,9393
7/26/97,E,7365
6/6/97,E,1403
4/17/97,E,8406
2/26/97,E,7545
7/25/97,E,7859
6/5/97,E,7925
4/16/97,E,1617
2/25/97,E,3032
7/24/97,E,4045
6/4/97,E,8344
4/15/97,E,4821
2/24/97,E,0297
7/23/97,E,6677
6/3/97,E,5162
4/14/97,E,1941
2/23/97,E,4428
7/22/97,E,2830
6/2/97,E,5405
4/13/97,E,4565
2/22/97,E,5539
7/21/97,E,8047
6/1/97,E,0737
4/12/97,E,1936
2/21/97,E,1846
7/20/97,E,2387
5/31/97,E,5999
4/11/97,E,8656
2/20/97,E,0645
7/19/97,E,6333
5/30/97,E,7894
4/10/97,E,8166
2/19/97,E,2636
7/18/97,E,1305
5/29/97,E,7337
4/9/97,E,9941
2/18/97,E,0392
7/17/97,E,8413
5/28/97,E,2510
4/8/97,E,9230
2/17/97,E,7961
7/16/97,E,8192
5/27/97,E,6808
4/7/97,E,7823
2/16/97,E,4090
7/15/97,E,7571
5/26/97,E,7821
4/6/97,E,5522
2/15/97,E,6105
7/14/97,E,7088
5/25/97,E,0906
4/5/97,E,4691
2/14/97,E,6468
7/13/97,E,4949
5/24/97,E,6388
4/4/97,E,2658
2/13/97,E,6806
7/12/97,E,5737
5/23/97,E,0979
4/3/97,E,4152
2/12/97,E,8044
7/11/97,E,6460
5/22/97,E,0670
4/2/97,E,0735
2/11/97,E,8237
7/10/97,E,8012
5/21/97,E,1659
4/1/97,E,8242
2/10/97,E,6484
7/9/97,E,8970
5/20/97,E,0853
3/31/97,E,3631
2/9/97,E,1705
7/8/97,E,3899
5/19/97,E,8853
3/30/97,E,1141
2/8/97,E,5459
7/7/97,E,9019
5/18/97,E,0315
3/29/97,E,7234
2/7/97,E,4656
7/6/97,E,5538
5/17/97,E,1256
3/28/97,E,8730
2/6/97,E,0247
7/5/97,E,9211
5/16/97,E,1278
3/27/97,E,5384
2/5/97,E,7832
7/4/97,E,6940
5/15/97,E,5124
3/26/97,E,4289
2/4/97,E,4365
7/3/97,E,9989
5/14/97,E,6684
3/25/97,E,0112
2/3/97,E,6520
7/2/97,E,1592
5/13/97,E,4125
3/24/97,E,8438
2/2/97,E,7178
7/1/97,E,9233
5/12/97,E,1910
3/23/97,E,3748
2/1/97,E,0847
6/30/97,E,6803
5/11/97,E,1961
3/22/97,E,5423
1/31/97,E,1136
6/29/97,E,3182
5/10/97,E,3817
3/21/97,E,4546
1/30/97,E,9272
6/28/97,E,5772
5/9/97,E,8858
3/20/97,E,7815
1/29/97,E,5602
6/27/97,E,7291
5/8/97,E,8977
3/19/97,E,7779
1/28/97,E,5812
6/26/97,E,1362
5/7/97,E,0441
3/18/97,E,7066
1/27/97,E,9947
6/25/97,E,9099
5/6/97,E,9977
3/17/97,E,7712
1/26/97,E,5627
6/24/97,E,3415
5/5/97,E,9995
3/16/97,E,4475
1/25/97,E,8928
1/24/97,E,4805
12/5/96,E,1899
10/16/96,E,2913
8/27/96,E,4948
1/23/97,E,9118
12/4/96,E,1359
10/15/96,E,6940
8/26/96,E,4146
1/22/97,E,9462
12/3/96,E,6934
10/14/96,E,0278
8/25/96,E,9105
1/21/97,E,5094
12/2/96,E,5650
10/13/96,E,8675
8/24/96,E,7867
1/20/97,E,3899
12/1/96,E,6351
10/12/96,E,4479
8/23/96,E,2404
1/19/97,E,9461
11/30/96,E,9682
10/11/96,E,5904
8/22/96,E,2459
1/18/97,E,0685
11/29/96,E,5926
10/10/96,E,5525
8/21/96,E,0786
1/17/97,E,0329
11/28/96,E,6600
10/9/96,E,1719
8/20/96,E,7688
1/16/97,E,5101
11/27/96,E,3753
10/8/96,E,0945
8/19/96,E,9545
1/15/97,E,9232
11/26/96,E,6769
10/7/96,E,5465
8/18/96,E,5428
1/14/97,E,3778
11/25/96,E,6728
10/6/96,E,9580
8/17/96,E,1021
1/13/97,E,7957
11/24/96,E,3320
10/5/96,E,1997
8/16/96,E,2339
1/12/97,E,7207
11/23/96,E,1916
10/4/96,E,1697
8/15/96,E,2873
1/11/97,E,2559
11/22/96,E,2733
10/3/96,E,0923
8/14/96,E,6833
1/10/97,E,0947
11/21/96,E,9735
10/2/96,E,8600
8/13/96,E,9079
1/9/97,E,1352
11/20/96,E,2414
10/1/96,E,9604
8/12/96,E,7727
1/8/97,E,1542
11/19/96,E,0682
9/30/96,E,8149
8/11/96,E,1873
1/7/97,E,3878
11/18/96,E,4978
9/29/96,E,8161
8/10/96,E,9539
1/6/97,E,9879
11/17/96,E,3762
9/28/96,E,4928
8/9/96,E,3520
1/5/97,E,2656
11/16/96,E,9884
9/27/96,E,0567
8/8/96,E,0708
1/4/97,E,0363
11/15/96,E,8866
9/26/96,E,0053
8/7/96,E,5775
1/3/97,E,4963
11/14/96,E,4864
9/25/96,E,2988
8/6/96,E,0614
1/2/97,E,1971
11/13/96,E,4209
9/24/96,E,9765
8/5/96,E,3566
1/1/97,E,6599
11/12/96,E,1642
9/23/96,E,6402
8/4/96,E,4831
12/31/96,E,5703
11/11/96,E,1829
9/22/96,E,9322
8/3/96,E,4843
12/30/96,E,9874
11/10/96,E,9899
9/21/96,E,1306
8/2/96,E,5117
12/29/96,E,3419
11/9/96,E,9854
9/20/96,E,1710
8/1/96,E,0387
12/28/96,E,2218
11/8/96,E,5559
9/19/96,E,3888
7/31/96,E,0939
12/27/96,E,4438
11/7/96,E,6360
9/18/96,E,0068
7/30/96,E,3545
12/26/96,E,3572
11/6/96,E,3220
9/17/96,E,8812
7/29/96,E,8176
12/25/96,E,0668
11/5/96,E,3746
9/16/96,E,5680
7/28/96,E,9763
12/24/96,E,5657
11/4/96,E,1805
9/15/96,E,7131
7/27/96,E,1668
12/23/96,E,2834
11/3/96,E,1892
9/14/96,E,3832
7/26/96,E,0473
12/22/96,E,6137
11/2/96,E,6289
9/13/96,E,9977
7/25/96,E,5833
12/21/96,E,7075
11/1/96,E,5489
9/12/96,E,3001
7/24/96,E,5041
12/20/96,E,4686
10/31/96,E,0687
9/11/96,E,2745
7/23/96,E,2998
12/19/96,E,9305
10/30/96,E,6102
9/10/96,E,6119
7/22/96,E,8061
12/18/96,E,7045
10/29/96,E,2169
9/9/96,E,8262
7/21/96,E,3761
12/17/96,E,1115
10/28/96,E,8140
9/8/96,E,2199
7/20/96,E,9743
12/16/96,E,0198
10/27/96,E,4022
9/7/96,E,7361
7/19/96,E,8830
12/15/96,E,1305
10/26/96,E,6585
9/6/96,E,3922
7/18/96,E,5246
12/14/96,E,2646
10/25/96,E,0317
9/5/96,E,8698
7/17/96,E,8747
12/13/96,E,9579
10/24/96,E,6315
9/4/96,E,0396
7/16/96,E,9231
12/12/96,E,8222
10/23/96,E,8805
9/3/96,E,1635
7/15/96,E,8738
12/11/96,E,3996
10/22/96,E,9477
9/2/96,E,9147
7/14/96,E,3537
12/10/96,E,7309
10/21/96,E,3333
9/1/96,E,0510
7/13/96,E,7495
12/9/96,E,6888
10/20/96,E,7160
8/31/96,E,5922
7/12/96,E,5535
12/8/96,E,5138
10/19/96,E,1372
8/30/96,E,0884
7/11/96,E,0696
12/7/96,E,6206
10/18/96,E,8463
8/29/96,E,7412
7/10/96,E,5593
12/6/96,E,6808
10/17/96,E,4144
8/28/96,E,9148
7/9/96,E,6146
7/8/96,E,5338
5/19/96,E,5170
3/30/96,E,1816
2/9/96,E,9892
7/7/96,E,0933
5/18/96,E,1338
3/29/96,E,5829
2/8/96,E,1552
7/6/96,E,7670
5/17/96,E,6915
3/28/96,E,8735
2/7/96,E,3781
7/5/96,E,4620
5/16/96,E,4662
3/27/96,E,3200
2/6/96,E,0957
7/4/96,E,3480
5/15/96,E,3606
3/26/96,E,1230
2/5/96,E,3169
7/3/96,E,2976
5/14/96,E,4740
3/25/96,E,6446
2/4/96,E,6649
7/2/96,E,4083
5/13/96,E,6482
3/24/96,E,9412
2/3/96,E,2653
7/1/96,E,6912
5/12/96,E,9339
3/23/96,E,4838
2/2/96,E,6610
6/30/96,E,7052
5/11/96,E,2511
3/22/96,E,6103
2/1/96,E,6567
6/29/96,E,9946
5/10/96,E,7279
3/21/96,E,5013
1/31/96,E,5536
6/28/96,E,5320
5/9/96,E,1704
3/20/96,E,6471
1/30/96,E,9884
6/27/96,E,6917
5/8/96,E,3995
3/19/96,E,1998
1/29/96,E,8090
6/26/96,E,2948
5/7/96,E,9335
3/18/96,E,2605
1/28/96,E,9051
6/25/96,E,4371
5/6/96,E,0413
3/17/96,E,4406
1/27/96,E,0099
6/24/96,E,5882
5/5/96,E,7073
3/16/96,E,3548
1/26/96,E,7754
6/23/96,E,3435
5/4/96,E,7629
3/15/96,E,7643
1/25/96,E,1670
6/22/96,E,6063
5/3/96,E,6171
3/14/96,E,7527
1/24/96,E,3937
6/21/96,E,9899
5/2/96,E,0820
3/13/96,E,2427
1/23/96,E,7022
6/20/96,E,8730
5/1/96,E,8860
3/12/96,E,9337
1/22/96,E,1410
6/19/96,E,2966
4/30/96,E,6764
3/11/96,E,9251
1/21/96,E,8368
6/18/96,E,5490
4/29/96,E,6042
3/10/96,E,6128
1/20/96,E,6883
6/17/96,E,4426
4/28/96,E,9524
3/9/96,E,2491
1/19/96,E,6403
6/16/96,E,0080
4/27/96,E,8115
3/8/96,E,4518
1/18/96,E,1403
6/15/96,E,7578
4/26/96,E,0233
3/7/96,E,7889
1/17/96,E,3043
6/14/96,E,0639
4/25/96,E,7946
3/6/96,E,9598
1/16/96,E,5194
6/13/96,E,0926
4/24/96,E,1196
3/5/96,E,6269
1/15/96,E,6758
6/12/96,E,8174
4/23/96,E,3282
3/4/96,E,1453
1/14/96,E,1706
6/11/96,E,3946
4/22/96,E,0174
3/3/96,E,3526
1/13/96,E,4612
6/10/96,E,9108
4/21/96,E,6560
3/2/96,E,1751
1/12/96,E,1649
6/9/96,E,6628
4/20/96,E,5866
3/1/96,E,8509
1/11/96,E,3764
6/8/96,E,1256
4/19/96,E,1142
2/29/96,E,1245
1/10/96,E,8770
6/7/96,E,4098
4/18/96,E,5330
2/28/96,E,7477
1/9/96,E,4922
6/6/96,E,9490
4/17/96,E,9212
2/27/96,E,4720
1/8/96,E,0711
6/5/96,E,0014
4/16/96,E,8836
2/26/96,E,3828
1/7/96,E,6698
6/4/96,E,1210
4/15/96,E,2242
2/25/96,E,0794
1/6/96,E,4649
6/3/96,E,0202
4/14/96,E,1559
2/24/96,E,6065
1/5/96,E,4380
6/2/96,E,7068
4/13/96,E,0197
2/23/96,E,5353
1/4/96,E,9790
6/1/96,E,1712
4/12/96,E,7321
2/22/96,E,5559
1/3/96,E,7798
5/31/96,E,2873
4/11/96,E,9057
2/21/96,E,4439
1/2/96,E,0942
5/30/96,E,6370
4/10/96,E,2281
2/20/96,E,9568
1/1/96,E,5749
5/29/96,E,6456
4/9/96,E,2884
2/19/96,E,2936
12/31/95,E,0595
5/28/96,E,1221
4/8/96,E,2118
2/18/96,E,6627
12/30/95,E,7293
5/27/96,E,0536
4/7/96,E,6578
2/17/96,E,4205
12/29/95,E,1007
5/26/96,E,0992
4/6/96,E,5241
2/16/96,E,1214
12/28/95,E,2846
5/25/96,E,8990
4/5/96,E,5498
2/15/96,E,7996
12/27/95,E,8545
5/24/96,E,0723
4/4/96,E,0212
2/14/96,E,8276
12/26/95,E,2141
5/23/96,E,4460
4/3/96,E,9709
2/13/96,E,4896
12/25/95,E,3208
5/22/96,E,3368
4/2/96,E,1052
2/12/96,E,9031
12/24/95,E,9703
5/21/96,E,0779
4/1/96,E,3446
2/11/96,E,7922
12/23/95,E,6847
5/20/96,E,1146
3/31/96,E,8068
2/10/96,E,8948
12/22/95,E,7146
12/21/95,E,9412
11/1/95,E,0760
9/12/95,E,0756
7/24/95,E,5886
12/20/95,E,7868
10/31/95,E,5506
9/11/95,E,1347
7/23/95,E,6038
12/19/95,E,4155
10/30/95,E,1134
9/10/95,E,0603
7/22/95,E,9557
12/18/95,E,3849
10/29/95,E,5188
9/9/95,E,4159
7/21/95,E,1367
12/17/95,E,9169
10/28/95,E,1311
9/8/95,E,7831
7/20/95,E,9324
12/16/95,E,0133
10/27/95,E,8348
9/7/95,E,3720
7/19/95,E,2716
12/15/95,E,9598
10/26/95,E,1041
9/6/95,E,5512
7/18/95,E,3964
12/14/95,E,7585
10/25/95,E,6531
9/5/95,E,4769
7/17/95,E,3877
12/13/95,E,6442
10/24/95,E,5655
9/4/95,E,3944
7/16/95,E,2494
12/12/95,E,1839
10/23/95,E,7058
9/3/95,E,4184
7/15/95,E,3041
12/11/95,E,7326
10/22/95,E,1629
9/2/95,E,1013
7/14/95,E,1761
12/10/95,E,8791
10/21/95,E,7770
9/1/95,E,4859
7/13/95,E,7986
12/9/95,E,0362
10/20/95,E,0240
8/31/95,E,5803
7/12/95,E,6711
12/8/95,E,4686
10/19/95,E,9053
8/30/95,E,6269
7/11/95,E,8362
12/7/95,E,1833
10/18/95,E,9643
8/29/95,E,0965
7/10/95,E,0159
12/6/95,E,2652
10/17/95,E,1321
8/28/95,E,1334
7/9/95,E,3657
12/5/95,E,8407
10/16/95,E,1200
8/27/95,E,1772
7/8/95,E,5415
12/4/95,E,4789
10/15/95,E,3533
8/26/95,E,8349
7/7/95,E,5955
12/3/95,E,0947
10/14/95,E,8554
8/25/95,E,4070
7/6/95,E,1030
12/2/95,E,6366
10/13/95,E,0324
8/24/95,E,1342
7/5/95,E,0134
12/1/95,E,4079
10/12/95,E,7637
8/23/95,E,9832
7/4/95,E,4925
11/30/95,E,2016
10/11/95,E,9213
8/22/95,E,8631
7/3/95,E,5821
11/29/95,E,0596
10/10/95,E,3347
8/21/95,E,8024
7/2/95,E,2465
11/28/95,E,2465
10/9/95,E,5234
8/20/95,E,6690
7/1/95,E,2678
11/27/95,E,7445
10/8/95,E,0680
8/19/95,E,5420
6/30/95,E,8629
11/26/95,E,4551
10/7/95,E,1989
8/18/95,E,4403
6/29/95,E,0425
11/25/95,E,8496
10/6/95,E,9845
8/17/95,E,6810
6/28/95,E,5750
11/24/95,E,2713
10/5/95,E,2998
8/16/95,E,2905
6/27/95,E,5161
11/23/95,E,2556
10/4/95,E,3220
8/15/95,E,3665
6/26/95,E,5485
11/22/95,E,6371
10/3/95,E,4906
8/14/95,E,7755
6/25/95,E,7124
11/21/95,E,8016
10/2/95,E,5389
8/13/95,E,6514
6/24/95,E,4602
11/20/95,E,7630
10/1/95,E,9129
8/12/95,E,1322
6/23/95,E,6549
11/19/95,E,1873
9/30/95,E,3430
8/11/95,E,9377
6/22/95,E,4356
11/18/95,E,4151
9/29/95,E,6438
8/10/95,E,4716
6/21/95,E,3971
11/17/95,E,5349
9/28/95,E,3888
8/9/95,E,4874
6/20/95,E,0090
11/16/95,E,4428
9/27/95,E,6280
8/8/95,E,8213
6/19/95,E,4695
11/15/95,E,4232
9/26/95,E,4051
8/7/95,E,1502
6/18/95,E,4625
11/14/95,E,6719
9/25/95,E,8359
8/6/95,E,7274
6/17/95,E,1785
11/13/95,E,9483
9/24/95,E,3483
8/5/95,E,8427
6/16/95,E,6125
11/12/95,E,7668
9/23/95,E,2747
8/4/95,E,3956
6/15/95,E,4301
11/11/95,E,3209
9/22/95,E,5590
8/3/95,E,6162
6/14/95,E,3749
11/10/95,E,5334
9/21/95,E,5389
8/2/95,E,4972
6/13/95,E,1621
11/9/95,E,1833
9/20/95,E,5140
8/1/95,E,1368
6/12/95,E,4524
11/8/95,E,2057
9/19/95,E,4168
7/31/95,E,9240
6/11/95,E,2913
11/7/95,E,9816
9/18/95,E,9727
7/30/95,E,4418
6/10/95,E,9154
11/6/95,E,1921
9/17/95,E,2372
7/29/95,E,6385
6/9/95,E,7700
11/5/95,E,7124
9/16/95,E,1226
7/28/95,E,8575
6/8/95,E,0861
11/4/95,E,6118
9/15/95,E,7034
7/27/95,E,6415
6/7/95,E,7005
11/3/95,E,1391
9/14/95,E,1069
7/26/95,E,9788
6/6/95,E,9588
11/2/95,E,1931
9/13/95,E,1426
7/25/95,E,3535
6/5/95,E,7039
6/4/95,E,4118
4/15/95,E,5339
2/24/95,E,9823
1/5/95,E,2957
6/3/95,E,2725
4/14/95,E,0257
2/23/95,E,1819
1/4/95,E,2260
6/2/95,E,3327
4/13/95,E,6296
2/22/95,E,1843
1/3/95,E,0877
6/1/95,E,5946
4/12/95,E,5201
2/21/95,E,8687
1/2/95,E,7287
5/31/95,E,7809
4/11/95,E,3534
2/20/95,E,5259
1/1/95,E,1269
5/30/95,E,3642
4/10/95,E,8033
2/19/95,E,7938
12/31/94,E,3333
5/29/95,E,7137
4/9/95,E,3665
2/18/95,E,4034
12/30/94,E,4508
5/28/95,E,0387
4/8/95,E,2543
2/17/95,E,2248
12/29/94,E,4081
5/27/95,E,0801
4/7/95,E,0478
2/16/95,E,3842
12/28/94,E,2481
5/26/95,E,6211
4/6/95,E,4736
2/15/95,E,4948
12/27/94,E,0611
5/25/95,E,2611
4/5/95,E,9486
2/14/95,E,6214
12/26/94,E,5091
5/24/95,E,8707
4/4/95,E,2890
2/13/95,E,9410
12/25/94,E,5116
5/23/95,E,8284
4/3/95,E,9632
2/12/95,E,8298
12/24/94,E,5266
5/22/95,E,9267
4/2/95,E,3653
2/11/95,E,4889
12/23/94,E,6753
5/21/95,E,4732
4/1/95,E,4815
2/10/95,E,8694
12/22/94,E,5765
5/20/95,E,0854
3/31/95,E,2945
2/9/95,E,9394
12/21/94,E,9873
5/19/95,E,6393
3/30/95,E,8644
2/8/95,E,7735
12/20/94,E,2391
5/18/95,E,4433
3/29/95,E,0259
2/7/95,E,1035
12/19/94,E,5771
5/17/95,E,3066
3/28/95,E,3423
2/6/95,E,9420
12/18/94,E,7995
5/16/95,E,3006
3/27/95,E,4005
2/5/95,E,2339
12/17/94,E,9401
5/15/95,E,7996
3/26/95,E,9430
2/4/95,E,5326
12/16/94,E,3394
5/14/95,E,1460
3/25/95,E,1398
2/3/95,E,1517
12/15/94,E,8457
5/13/95,E,0435
3/24/95,E,6163
2/2/95,E,5821
12/14/94,E,5204
5/12/95,E,8139
3/23/95,E,4176
2/1/95,E,3185
12/13/94,E,4877
5/11/95,E,7114
3/22/95,E,6987
1/31/95,E,3052
12/12/94,E,0450
5/10/95,E,2323
3/21/95,E,3265
1/30/95,E,2380
12/11/94,E,7181
5/9/95,E,6759
3/20/95,E,5370
1/29/95,E,3941
12/10/94,E,5446
5/8/95,E,0999
3/19/95,E,0571
1/28/95,E,5261
12/9/94,E,4835
5/7/95,E,0134
3/18/95,E,4843
1/27/95,E,8517
12/8/94,E,8692
5/6/95,E,0582
3/17/95,E,1284
1/26/95,E,0395
12/7/94,E,1361
5/5/95,E,0973
3/16/95,E,1768
1/25/95,E,6186
12/6/94,E,2688
5/4/95,E,8557
3/15/95,E,3150
1/24/95,E,4463
12/5/94,E,9157
5/3/95,E,0350
3/14/95,E,0286
1/23/95,E,8869
12/4/94,E,6704
5/2/95,E,2942
3/13/95,E,3635
1/22/95,E,0390
12/3/94,E,7245
5/1/95,E,1914
3/12/95,E,5191
1/21/95,E,3504
12/2/94,E,1152
4/30/95,E,4930
3/11/95,E,1609
1/20/95,E,0676
12/1/94,E,6584
4/29/95,E,0589
3/10/95,E,9923
1/19/95,E,8943
11/30/94,E,5140
4/28/95,E,5287
3/9/95,E,1224
1/18/95,E,7507
11/29/94,E,5800
4/27/95,E,5960
3/8/95,E,7684
1/17/95,E,4717
11/28/94,E,4499
4/26/95,E,5832
3/7/95,E,9313
1/16/95,E,7080
11/27/94,E,8693
4/25/95,E,3603
3/6/95,E,9211
1/15/95,E,8620
11/26/94,E,1936
4/24/95,E,0630
3/5/95,E,3952
1/14/95,E,7372
11/25/94,E,5243
4/23/95,E,8823
3/4/95,E,0469
1/13/95,E,1871
11/24/94,E,3638
4/22/95,E,7681
3/3/95,E,9135
1/12/95,E,7302
11/23/94,E,4793
4/21/95,E,3646
3/2/95,E,4352
1/11/95,E,3250
11/22/94,E,6519
4/20/95,E,3404
3/1/95,E,7871
1/10/95,E,0303
11/21/94,E,7023
4/19/95,E,2869
2/28/95,E,9695
1/9/95,E,3767
11/20/94,E,4933
4/18/95,E,2408
2/27/95,E,1080
1/8/95,E,6677
11/19/94,E,2913
4/17/95,E,8151
2/26/95,E,1908
1/7/95,E,9457
11/18/94,E,7661
4/16/95,E,6150
2/25/95,E,8504
1/6/95,E,2064
11/17/94,E,4289
11/16/94,E,5145
9/27/94,E,1285
8/8/94,E,7886
6/19/94,E,2521
11/15/94,E,6325
9/26/94,E,8194
8/7/94,E,2599
6/18/94,E,9760
11/14/94,E,4762
9/25/94,E,6437
8/6/94,E,1700
6/17/94,E,8324
11/13/94,E,0228
9/24/94,E,9969
8/5/94,E,3596
6/16/94,E,4272
11/12/94,E,9368
9/23/94,E,2779
8/4/94,E,9507
6/15/94,E,9019
11/11/94,E,3903
9/22/94,E,1277
8/3/94,E,5810
6/14/94,E,7527
11/10/94,E,0048
9/21/94,E,9297
8/2/94,E,1964
6/13/94,E,6259
11/9/94,E,2712
9/20/94,E,8307
8/1/94,E,1133
6/12/94,E,5120
11/8/94,E,2917
9/19/94,E,7981
7/31/94,E,9942
6/11/94,E,5150
11/7/94,E,2360
9/18/94,E,7853
7/30/94,E,4908
6/10/94,E,1934
11/6/94,E,1789
9/17/94,E,6873
7/29/94,E,9277
6/9/94,E,8108
11/5/94,E,4116
9/16/94,E,5614
7/28/94,E,7653
6/8/94,E,2290
11/4/94,E,3431
9/15/94,E,9008
7/27/94,E,0439
6/7/94,E,9833
11/3/94,E,4653
9/14/94,E,1240
7/26/94,E,8190
6/6/94,E,4355
11/2/94,E,8689
9/13/94,E,7344
7/25/94,E,7414
6/5/94,E,2722
11/1/94,E,5191
9/12/94,E,0227
7/24/94,E,7160
6/4/94,E,3032
10/31/94,E,1514
9/11/94,E,1626
7/23/94,E,7643
6/3/94,E,2977
10/30/94,E,7701
9/10/94,E,8685
7/22/94,E,2542
6/2/94,E,2349
10/29/94,E,4500
9/9/94,E,6942
7/21/94,E,6615
6/1/94,E,9748
10/28/94,E,0029
9/8/94,E,9524
7/20/94,E,5132
5/31/94,E,4528
10/27/94,E,2532
9/7/94,E,8030
7/19/94,E,2412
5/30/94,E,6340
10/26/94,E,3241
9/6/94,E,4295
7/18/94,E,2726
5/29/94,E,7601
10/25/94,E,6800
9/5/94,E,5774
7/17/94,E,2395
5/28/94,E,8205
10/24/94,E,4674
9/4/94,E,3313
7/16/94,E,5959
5/27/94,E,2195
10/23/94,E,4447
9/3/94,E,2504
7/15/94,E,0667
5/26/94,E,9033
10/22/94,E,3737
9/2/94,E,1957
7/14/94,E,5503
5/25/94,E,3518
10/21/94,E,5874
9/1/94,E,3105
7/13/94,E,0725
5/24/94,E,4860
10/20/94,E,7285
8/31/94,E,1191
7/12/94,E,9176
5/23/94,E,8026
10/19/94,E,3255
8/30/94,E,9808
7/11/94,E,4158
5/22/94,E,5155
10/18/94,E,4205
8/29/94,E,0122
7/10/94,E,8864
5/21/94,E,1392
10/17/94,E,1909
8/28/94,E,0841
7/9/94,E,3079
5/20/94,E,4605
10/16/94,E,2668
8/27/94,E,0758
7/8/94,E,0380
5/19/94,E,2546
10/15/94,E,2697
8/26/94,E,2757
7/7/94,E,8383
5/18/94,E,2122
10/14/94,E,7648
8/25/94,E,3276
7/6/94,E,0912
5/17/94,E,5148
10/13/94,E,7843
8/24/94,E,2380
7/5/94,E,4913
5/16/94,E,5316
10/12/94,E,7510
8/23/94,E,0261
7/4/94,E,6723
5/15/94,E,2017
10/11/94,E,8540
8/22/94,E,0909
7/3/94,E,1367
5/14/94,E,2753
10/10/94,E,0379
8/21/94,E,9239
7/2/94,E,1713
5/13/94,E,6918
10/9/94,E,1050
8/20/94,E,3682
7/1/94,E,6295
5/12/94,E,5042
10/8/94,E,1332
8/19/94,E,7164
6/30/94,E,6987
5/11/94,E,9500
10/7/94,E,7612
8/18/94,E,5976
6/29/94,E,8146
5/10/94,E,8608
10/6/94,E,9042
8/17/94,E,1783
6/28/94,E,9716
5/9/94,E,1358
10/5/94,E,3276
8/16/94,E,8792
6/27/94,E,7722
5/8/94,E,2595
10/4/94,E,9737
8/15/94,E,4415
6/26/94,E,3778
5/7/94,E,2672
10/3/94,E,9903
8/14/94,E,4872
6/25/94,E,2396
5/6/94,E,4087
10/2/94,E,6671
8/13/94,E,2069
6/24/94,E,4005
5/5/94,E,4782
10/1/94,E,8694
8/12/94,E,0857
6/23/94,E,2844
5/4/94,E,2843
9/30/94,E,5455
8/11/94,E,6272
6/22/94,E,5133
5/3/94,E,4493
9/29/94,E,3231
8/10/94,E,4510
6/21/94,E,3085
5/2/94,E,2785
9/28/94,E,5315
8/9/94,E,4468
6/20/94,E,3645
5/1/94,E,8151
4/30/94,E,9109
3/11/94,E,7000
1/20/94,E,9984
12/1/93,E,8275
4/29/94,E,0899
3/10/94,E,0108
1/19/94,E,7581
11/30/93,E,0420
4/28/94,E,0607
3/9/94,E,2845
1/18/94,E,1228
11/29/93,E,9953
4/27/94,E,7721
3/8/94,E,9852
1/17/94,E,4893
11/28/93,E,1233
4/26/94,E,2790
3/7/94,E,2281
1/16/94,E,8375
11/27/93,E,4807
4/25/94,E,5052
3/6/94,E,6062
1/15/94,E,5651
11/26/93,E,1012
4/24/94,E,4739
3/5/94,E,2074
1/14/94,E,7026
11/25/93,E,3483
4/23/94,E,8254
3/4/94,E,0487
1/13/94,E,7623
11/24/93,E,2399
4/22/94,E,2626
3/3/94,E,2174
1/12/94,E,6935
11/23/93,E,7143
4/21/94,E,1370
3/2/94,E,2878
1/11/94,E,6085
11/22/93,E,4721
4/20/94,E,8826
3/1/94,E,4372
1/10/94,E,2741
11/21/93,E,3828
4/19/94,E,8747
2/28/94,E,9329
1/9/94,E,8696
11/20/93,E,4391
4/18/94,E,8677
2/27/94,E,9880
1/8/94,E,6663
11/19/93,E,7489
4/17/94,E,5421
